operator_id,volume,missed_rate,aht,inefficient
953464.0,338,0.2702702702702703,72.21597633136095,False
954086.0,32,0.0,12.15625,False
954642.0,385,0.5,65.78961038961039,True
954650.0,1281,0.3448275862068966,68.43325526932084,False
954750.0,270,0.11538461538461539,101.73333333333333,False
954810.0,37,0.0,83.05405405405405,False
955032.0,71,0.2692307692307692,67.84507042253522,False
956480.0,86,0.0,132.40697674418604,False
958416.0,297,0.36666666666666664,94.67003367003367,False
958418.0,444,0.43333333333333335,93.00675675675676,False
958430.0,207,0.3125,138.90338164251207,False
958432.0,119,0.2727272727272727,104.87394957983193,False
958434.0,81,0.24,138.58024691358025,False
958452.0,414,0.3684210526315789,106.6207729468599,False
958456.0,826,0.38461538461538464,63.86682808716707,False
958460.0,156,0.2727272727272727,141.5897435897436,False
958468.0,504,0.43333333333333335,108.2579365079365,False
958478.0,302,0.4166666666666667,146.75827814569536,False
958480.0,138,0.42857142857142855,26.536231884057973,False
959312.0,152,0.2413793103448276,89.98684210526316,False
960294.0,297,0.4666666666666667,49.21212121212121,False
960296.0,172,0.36363636363636365,43.19767441860465,False
960620.0,108,0.32142857142857145,84.17592592592592,False
960648.0,111,0.3333333333333333,134.02702702702703,False
960672.0,210,0.5,92.01904761904763,False
961064.0,927,0.36363636363636365,60.2168284789644,False
961770.0,78,0.0,48.717948717948715,False
962268.0,131,0.2962962962962963,69.21374045801527,False
962658.0,603,0.3170731707317073,75.49419568822555,False
962902.0,583,0.29411764705882354,70.54030874785592,False
964510.0,143,0.4090909090909091,74.76223776223776,False
964666.0,855,0.4,86.58011695906433,False
964716.0,291,0.5,91.61512027491409,False
965232.0,34,0.4,63.705882352941174,False
965538.0,475,0.5,102.15157894736842,True
965540.0,807,0.5,110.15737298636927,True
965542.0,667,0.5,102.2128935532234,True
965544.0,1276,0.5,81.32366771159874,True
967310.0,45,0.45454545454545453,49.13333333333333,False
968150.0,95,0.42857142857142855,151.6421052631579,False
968338.0,226,0.3157894736842105,72.16814159292035,False
969272.0,359,0.36363636363636365,52.67688022284123,False
969294.0,92,0.25,91.23913043478261,False
969386.0,53,0.42857142857142855,44.0,False
971102.0,76,0.0,157.42105263157896,False
972410.0,77,0.5,68.50649350649351,False
972412.0,61,0.4,74.55737704918033,False
972460.0,48,0.4,37.645833333333336,False
